message_id,customer_id,message_text,sentiment_label
4681,30157,Great product!,positive
4682,18727,Can someone assist?,neutral
4683,5284,Terrible experience.,negative
4684,42447,Disappointed.,negative
4685,26028,Not working!,negative
4686,5967,Great product!,positive
4687,11712,Not working!,negative
4688,2330,Terrible experience.,negative
4689,12426,Not working!,negative
4690,20893,Loved it!,positive
4691,26782,Excellent service!,positive
4692,808,Terrible experience.,negative
4693,28589,Great product!,positive
4694,18702,Great product!,positive
4695,48047,Loved it!,positive
4696,3559,Excellent service!,positive
4697,672,Excellent service!,positive
4698,34080,Terrible experience.,negative
4699,45554,Never buying again.,negative
4700,45555,Never buying again.,negative
4701,31555,Great product!,positive
4702,49118,Excellent service!,positive
4703,26440,Need help.,neutral
4704,46463,Very satisfied.,positive
4705,19012,Never buying again.,negative
4706,48303,Loved it!,positive
4707,1243,How do I return this?,neutral
4708,33634,Terrible experience.,negative
4709,24365,Never buying again.,negative
4710,39428,Never buying again.,negative
4711,8384,Terrible experience.,negative
4712,11043,Great product!,positive
4713,10824,How do I return this?,neutral
4714,31556,Loved it!,positive
4715,38599,Terrible experience.,negative
4716,21793,Please clarify.,neutral
4717,44287,Disappointed.,negative
4718,9326,Need help.,neutral
4719,5150,Disappointed.,negative
4720,27610,Very satisfied.,positive
4721,9312,Very satisfied.,positive
4722,1407,Loved it!,positive
4723,32488,How do I return this?,neutral
4724,19938,Excellent service!,positive
4725,1512,Not working!,negative
4726,37272,Great product!,positive
4727,38711,Disappointed.,negative
4728,4640,Very satisfied.,positive
4729,47936,Not working!,negative
4730,16634,Excellent service!,positive
4731,28093,Great product!,positive
4732,45955,Great product!,positive
4733,36481,How do I return this?,neutral
4734,9378,Need help.,neutral
4735,46222,How do I return this?,neutral
4736,10195,Not working!,negative
4737,47847,How do I return this?,neutral
4738,5648,Excellent service!,positive
4739,28276,Need help.,neutral
4740,37499,Very satisfied.,positive
4741,48233,Disappointed.,negative
4742,21948,Loved it!,positive
4743,33541,Loved it!,positive
4744,31421,Excellent service!,positive
4745,4759,How do I return this?,neutral
4746,11132,Disappointed.,negative
4747,34816,Excellent service!,positive
4748,30158,Loved it!,positive
4749,7984,Terrible experience.,negative
4750,8974,Not working!,negative
4751,1844,Excellent service!,positive
4752,19825,Loved it!,positive
4753,39500,Very satisfied.,positive
4754,11869,Not working!,negative
4755,9735,Need help.,neutral
4756,3373,Loved it!,positive
4757,32580,Great product!,positive
4758,29780,Great product!,positive
4759,4691,Disappointed.,negative
4760,19061,Very satisfied.,positive
4761,1201,Can someone assist?,neutral
4762,43669,Not working!,negative
4763,24008,Excellent service!,positive
4764,13764,Terrible experience.,negative
4765,23082,Never buying again.,negative
4766,9897,Very satisfied.,positive
4767,8028,Not working!,negative
4768,32165,Loved it!,positive
4769,48217,Please clarify.,neutral
4770,36689,Loved it!,positive
4771,40732,Disappointed.,negative
4772,2696,Disappointed.,negative
4773,13825,Can someone assist?,neutral
4774,22106,Excellent service!,positive
4775,20754,Not working!,negative
4776,26494,Loved it!,positive
4777,2118,Great product!,positive
4778,34636,Never buying again.,negative
4779,27339,Need help.,neutral
4780,38515,Loved it!,positive
4781,10193,Excellent service!,positive
4782,15397,Terrible experience.,negative
4783,24310,Excellent service!,positive
4784,13411,Need help.,neutral
4785,35054,Great product!,positive
4786,32487,Excellent service!,positive
4787,22515,Great product!,positive
4788,24718,Loved it!,positive
4789,49537,Disappointed.,negative
4790,21378,Can someone assist?,neutral
4791,2702,Excellent service!,positive
4792,34631,Need help.,neutral
4793,34536,Very satisfied.,positive
4794,6894,Terrible experience.,negative
4795,8805,Disappointed.,negative
4796,41274,Excellent service!,positive
4797,19070,Never buying again.,negative
4798,23555,Terrible experience.,negative
4799,47744,Terrible experience.,negative
4800,2897,Disappointed.,negative
4801,33920,How do I return this?,neutral
4802,48010,Excellent service!,positive
4803,21810,Disappointed.,negative
4804,32049,Very satisfied.,positive
4805,27874,Great product!,positive
4806,14354,Excellent service!,positive
4807,36574,Loved it!,positive
4808,46257,Excellent service!,positive
4809,38421,Very satisfied.,positive
4810,35147,Excellent service!,positive
4811,4758,Great product!,positive
4812,27391,Terrible experience.,negative
4813,2232,Not working!,negative
4814,34649,Disappointed.,negative
4815,26886,Never buying again.,negative
4816,19645,Excellent service!,positive
4817,32346,Excellent service!,positive
4818,19555,Excellent service!,positive
4819,3029,Great product!,positive
4820,26324,Can someone assist?,neutral
4821,17608,Never buying again.,negative
4822,31643,Great product!,positive
4823,33467,Loved it!,positive
4824,48391,Very satisfied.,positive
4825,4441,Loved it!,positive
4826,39726,Very satisfied.,positive
4827,37946,How do I return this?,neutral
4828,16020,Can someone assist?,neutral
4829,16746,Loved it!,positive
4830,44845,Loved it!,positive
4831,21797,Very satisfied.,positive
4832,23269,Very satisfied.,positive
4833,21908,Very satisfied.,positive
4834,5466,Loved it!,positive
4835,31680,Can someone assist?,neutral
4836,41260,Need help.,neutral
4837,29441,Loved it!,positive
4838,18709,Never buying again.,negative
4839,5183,Never buying again.,negative
4840,18991,Excellent service!,positive
4841,8148,Excellent service!,positive
4842,3104,How do I return this?,neutral
4843,37393,Loved it!,positive
4844,17262,Never buying again.,negative
4845,44262,Please clarify.,neutral
4846,6301,Loved it!,positive
4847,15148,Disappointed.,negative
4848,43385,Very satisfied.,positive
4849,23917,Can someone assist?,neutral
4850,34693,Very satisfied.,positive
4851,11631,Great product!,positive
4852,23800,Loved it!,positive
4853,6172,Can someone assist?,neutral
4854,45090,Loved it!,positive
4855,35603,Terrible experience.,negative
4856,31229,Excellent service!,positive
4857,23883,How do I return this?,neutral
4858,17938,Very satisfied.,positive
4859,16730,Loved it!,positive
4860,28122,Never buying again.,negative
4861,21942,Great product!,positive
4862,3857,Terrible experience.,negative
4863,11925,Great product!,positive
4864,6571,Never buying again.,negative
4865,41386,Never buying again.,negative
4866,7291,Loved it!,positive
4867,24833,Can someone assist?,neutral
4868,31182,Very satisfied.,positive
4869,43766,Very satisfied.,positive
4870,29560,Loved it!,positive
4871,48262,Loved it!,positive
4872,22726,How do I return this?,neutral
4873,17729,Loved it!,positive
4874,45914,Great product!,positive
4875,2975,Great product!,positive
4876,2692,Never buying again.,negative
4877,12868,Loved it!,positive
4878,28821,Disappointed.,negative
4879,8563,Please clarify.,neutral
4880,48757,Never buying again.,negative
4881,210,Never buying again.,negative
4882,5773,Very satisfied.,positive
4883,29544,Disappointed.,negative
4884,27719,Great product!,positive
4885,42558,Not working!,negative
4886,16186,Not working!,negative
4887,5972,Never buying again.,negative
4888,41411,Great product!,positive
4889,32766,Terrible experience.,negative
4890,21044,Loved it!,positive
4891,12779,Very satisfied.,positive
4892,4395,Excellent service!,positive
4893,49335,Very satisfied.,positive
4894,30392,Very satisfied.,positive
4895,8246,Very satisfied.,positive
4896,6005,Loved it!,positive
4897,47576,Great product!,positive
4898,23297,Please clarify.,neutral
4899,32248,Please clarify.,neutral
4900,29433,How do I return this?,neutral
4901,3006,Disappointed.,negative
4902,20159,Great product!,positive
4903,47149,Very satisfied.,positive
4904,40154,Great product!,positive
4905,27986,How do I return this?,neutral
4906,29833,Please clarify.,neutral
4907,48065,Very satisfied.,positive
4908,6235,Great product!,positive
4909,22452,How do I return this?,neutral
4910,31353,Loved it!,positive
4911,29406,Great product!,positive
4912,27656,Great product!,positive
4913,42991,Loved it!,positive
4914,43147,Very satisfied.,positive
4915,42413,Very satisfied.,positive
4916,14614,Loved it!,positive
4917,9886,Excellent service!,positive
4918,22182,Never buying again.,negative
4919,6612,Terrible experience.,negative
4920,21422,Very satisfied.,positive
4921,48587,Very satisfied.,positive
4922,15264,Excellent service!,positive
4923,15222,Terrible experience.,negative
4924,35094,Terrible experience.,negative
4925,27954,Great product!,positive
4926,17174,Not working!,negative
4927,40712,Loved it!,positive
4928,24359,Great product!,positive
4929,21630,Never buying again.,negative
4930,36863,Great product!,positive
4931,33047,How do I return this?,neutral
4932,13549,Great product!,positive
4933,36793,Not working!,negative
4934,21971,Excellent service!,positive
4935,44954,Excellent service!,positive
4936,26126,Never buying again.,negative
4937,40177,Loved it!,positive
4938,23895,How do I return this?,neutral
4939,35115,Never buying again.,negative
4940,39594,Very satisfied.,positive
4941,21885,Very satisfied.,positive
4942,49611,Disappointed.,negative
4943,14652,Loved it!,positive
4944,13765,Loved it!,positive
4945,5086,Not working!,negative
4946,19920,Can someone assist?,neutral
4947,36924,Please clarify.,neutral
4948,29992,Not working!,negative
4949,3193,Terrible experience.,negative
4950,17398,How do I return this?,neutral
4951,15368,Very satisfied.,positive
4952,34527,Not working!,negative
4953,34565,Disappointed.,negative
4954,29941,Please clarify.,neutral
4955,47223,Excellent service!,positive
4956,38501,Not working!,negative
4957,9050,Terrible experience.,negative
4958,48119,Very satisfied.,positive
4959,46553,Excellent service!,positive
4960,39043,Excellent service!,positive
4961,9721,Disappointed.,negative
4962,11921,Disappointed.,negative
4963,18402,Never buying again.,negative
4964,39887,How do I return this?,neutral
4965,35558,Very satisfied.,positive
4966,40331,Loved it!,positive
4967,37666,Excellent service!,positive
4968,35254,Excellent service!,positive
4969,5460,Loved it!,positive
4970,35532,Never buying again.,negative
4971,1356,Terrible experience.,negative
4972,2883,Very satisfied.,positive
4973,11676,How do I return this?,neutral
4974,45148,Excellent service!,positive
4975,29714,Terrible experience.,negative
4976,3603,Please clarify.,neutral
4977,48103,Great product!,positive
4978,27623,Very satisfied.,positive
4979,16047,Loved it!,positive
4980,23486,Loved it!,positive
4981,14239,Great product!,positive
4982,42278,Terrible experience.,negative
4983,5034,Terrible experience.,negative
4984,47992,Please clarify.,neutral
4985,33830,Need help.,neutral
4986,8977,Not working!,negative
4987,19714,Never buying again.,negative
4988,29734,Very satisfied.,positive
4989,41429,Can someone assist?,neutral
4990,39888,Terrible experience.,negative
4991,23645,Terrible experience.,negative
4992,42410,Need help.,neutral
4993,5029,Great product!,positive
4994,7182,Disappointed.,negative
4995,16987,How do I return this?,neutral
4996,33973,Please clarify.,neutral
4997,38688,Not working!,negative
4998,34589,Very satisfied.,positive
4999,20226,Loved it!,positive
5000,22802,Terrible experience.,negative
5001,4753,Not working!,negative
5002,30258,Not working!,negative
5003,18492,Very satisfied.,positive
5004,9431,Excellent service!,positive
5005,8378,Disappointed.,negative
5006,43983,Great product!,positive
5007,7006,Not working!,negative
5008,9314,Disappointed.,negative
5009,20813,Terrible experience.,negative
5010,1346,Can someone assist?,neutral
5011,8975,How do I return this?,neutral
5012,19754,Loved it!,positive
5013,8300,Terrible experience.,negative
5014,19008,Excellent service!,positive
5015,14874,Excellent service!,positive
5016,31257,Great product!,positive
5017,30574,Not working!,negative
5018,19844,Loved it!,positive
5019,38241,How do I return this?,neutral
5020,19148,Disappointed.,negative
5021,16479,Excellent service!,positive
5022,978,Loved it!,positive
5023,10385,Loved it!,positive
5024,40927,Excellent service!,positive
5025,20096,Can someone assist?,neutral
5026,23624,Can someone assist?,neutral
5027,21201,Never buying again.,negative
5028,34437,Never buying again.,negative
5029,43445,Excellent service!,positive
5030,16848,Excellent service!,positive
5031,20688,Never buying again.,negative
5032,13419,Excellent service!,positive
5033,38001,Disappointed.,negative
5034,23430,Never buying again.,negative
5035,25960,Great product!,positive
5036,7763,Need help.,neutral
5037,45499,Terrible experience.,negative
5038,21288,Need help.,neutral
5039,10813,Great product!,positive
5040,30855,Excellent service!,positive
5041,47580,Disappointed.,negative
5042,47354,Never buying again.,negative
5043,14122,Not working!,negative
5044,46050,Excellent service!,positive
5045,2275,Need help.,neutral
5046,34348,Excellent service!,positive
5047,6735,Great product!,positive
5048,37100,Excellent service!,positive
5049,1152,Terrible experience.,negative
5050,15805,Loved it!,positive
5051,6393,Great product!,positive
5052,37267,Loved it!,positive
5053,39611,Great product!,positive
5054,49684,Can someone assist?,neutral
5055,8916,Very satisfied.,positive
5056,39085,Need help.,neutral
